164,7066.054508
165,6912.938459
166,7288.098778
167,6823.753362
168,7171.162195
169,6714.331892
170,6785.86585
171,6811.912354
172,6810.735649
173,6955.511896
174,6696.440587
175,6649.824071
176,6904.58091
177,6572.896193
178,6853.824959
179,6852.821711
180,6916.403813
181,6818.610378
182,6928.141918
183,6667.845697
184,7041.501243
185,6736.905443
186,6580.908441
187,6774.343854
188,6840.11379
189,6751.619065
190,6849.413459
191,7010.952227
192,7049.137035
193,6743.673563
194,6991.619289
195,6684.262071
196,6919.041182
197,7206.828079
198,6709.854522
199,6848.665392
200,7172.873894
201,6982.920431
202,6686.029995
203,6697.034345
204,6862.432147
205,7016.289956
206,6635.574028
207,6782.960029
208,6811.646373
209,6616.307031
210,6761.855273
211,7016.620173
212,6729.500079
213,6718.49822
214,6713.618794
215,6708.778393
216,6614.318984
217,6766.444583
218,6827.534341
219,6694.428499
220,6903.544735
221,6531.467356
222,6700.589887
223,6566.217511
224,6719.753466
225,6553.725982
226,6667.17524
227,6785.707627
228,6858.467458
229,6740.625655
230,6739.364044
231,6505.032353
232,6803.693701
233,6685.214045
234,6641.384724
235,6808.035956
236,6637.715594
237,6773.447199
238,6735.155626
239,6803.060638
240,6954.16461
241,6925.653073
242,6710.385662
243,6606.738043
244,6977.965451
245,6638.115541
246,6996.799313
247,7049.674153
248,6748.905311
249,7005.173974
250,6807.452856
251,6760.791283
252,6923.198581
253,6679.712159
254,6863.98565
255,6719.30546
256,7123.805807
257,6878.950086
258,6732.605087
259,6961.394537
260,6722.804318
261,6713.883139
262,6789.848478
263,6848.393037
264,6882.948522
265,6994.446854
266,6913.801712
267,6839.567397
268,6925.690589
269,6885.646028
270,6764.567687
271,6842.475404
272,6931.014297
273,7106.021286
274,6701.054048
275,6768.071919
276,6808.347738
277,6708.544496
278,7135.846295
279,6886.022859
280,6617.486921
281,6726.228241
282,6651.035411
283,6727.492296
284,6920.769533
285,6741.365698
286,6896.805383
287,7022.698328
288,6745.398876
289,6804.653095
290,7021.62682
291,6868.203194
292,6857.815457
293,6772.569626
294,7123.006877
295,6909.865035
296,7067.790132
297,6832.626512
298,6892.667103
299,6879.060227
300,7087.814458
301,6503.09415
302,6459.783754
303,6946.1605
304,6786.910058
305,6861.943436
306,6802.989537
307,6710.23881
308,6883.063563
309,6866.719079
310,6757.59867
311,6646.805041
312,6677.476869
313,6931.594009
314,6923.831049
315,6745.914531
316,7050.388042
317,6926.182419
318,6993.217213
319,6762.300327
320,7053.267989
321,6708.90559
322,6770.132905
323,6761.233625
324,6722.642904
325,6757.46471
326,6696.295523
327,6826.856223
328,6880.591181
329,6795.93513
330,7083.025408
331,6667.789532
332,6741.36115
333,6602.531483
334,6591.962414
335,6767.968136
336,6689.769929
337,6730.147585
338,6861.826723
339,6661.987521
340,6763.051221
341,6587.582852
342,6708.875515
343,6765.076393
344,6675.552535
345,6890.420917
346,6654.176928
347,6824.49926
348,6815.055464
349,6712.883381
350,7177.372025
351,6612.625101
352,6744.814062
353,6862.179996
354,6809.522351
355,6928.839272
356,6807.348422
357,6880.561302
358,6744.701293
359,6742.031548
360,6697.470047
361,7008.794916
362,7004.661917
363,7001.58841
364,6871.499573
365,6567.986834
366,6709.856751
367,6735.723194
368,6650.934229
369,6920.874843
370,7214.428256
371,6875.907839
372,6676.733024
373,6768.493083
374,6684.751921
375,7076.627708
376,6679.686672
377,6984.968734
378,6842.585103
379,6784.733328
380,7057.434894
381,6643.158664
382,6841.557032
383,7008.373104
384,6638.317001
385,6790.287958
386,6937.114555
387,6650.029159
388,6882.585313
389,6712.807425
390,7072.496979
391,6810.325174
392,6648.633402
393,6887.467819
394,6473.823824
395,6931.084636
396,6664.350242
397,6848.905297
398,6820.640866
399,6930.367999
400,6750.156354
401,6858.207355
402,6765.784892
403,7052.798176
404,6800.532228
405,6799.170067
406,6900.77263
407,6906.093024
408,6772.851634
409,6810.641587
410,6728.34533
411,6697.395696
412,6692.082622
413,7108.318936
414,6799.778105
415,6725.533957
416,6875.895537
417,6994.330366
418,6869.071692
419,6810.767491
420,6493.258906
421,6857.94717
422,6936.790829
423,6724.849849
424,6931.999143
425,6756.778643
426,6974.08713
427,6857.842938
428,6832.45767
429,6625.750214
430,6844.136854
431,6777.502218
432,7000.165274
433,6538.035776
434,6733.30095
435,6828.701441
436,6681.174597
437,6784.219708
438,6753.051563
439,6792.570133
440,6709.428744
441,6723.638517
442,6870.894403
443,6846.988758
444,6617.149021
445,6748.177992
446,6966.31725
447,6722.19302
448,7027.394468
449,7015.105966
450,6859.300927
451,6799.446911
452,6854.456112
453,6574.342605
454,6887.525663
455,6735.997104
456,6636.641352
457,6705.300146
458,6646.952045
459,6850.634857
460,6815.736549
461,6882.323459
462,6824.239181
463,6474.892348
464,6961.043353
465,7056.807088
466,6890.893569
467,6992.683247
468,6694.29983
469,6708.414825
470,6716.248685
471,6868.884585
472,7069.170412
473,6686.202345
474,6725.998155
475,6933.741077
476,6707.694526
477,6862.041392
478,7135.754728
479,6798.857992
480,6657.232962
481,6775.548534
482,6571.538537
483,6936.340042
484,6850.49765
485,7169.257029
486,6870.50948
487,7176.300053
488,6790.825995
489,6828.806426
490,6641.500518
491,6871.439107
492,6824.452497
493,6756.924819
494,6651.682202
495,6850.655689
496,6754.886317
497,6718.968394
498,6829.557377
499,6889.588654
500,6914.074882
501,6685.094852
502,6636.776081
503,6924.216387
504,6983.373209
505,6615.649248
506,6874.630166
507,6730.395886
508,7314.914796
509,6802.292967
510,6749.562636
511,6855.390649
512,6627.927509
513,6913.152672
514,6760.180184
515,6854.818754
516,6710.54338
517,6930.429
518,6851.965722
519,7088.080546
520,6875.680541
521,6778.767657
522,6731.802171
523,6640.700504
524,6777.356865
525,6809.467448
526,6954.148681
527,6767.451814
528,6836.975344
529,6926.717494
530,6795.674472
531,6811.971712
532,6904.115566
533,6816.713601
534,6950.923024
535,6922.083818
536,6749.26322
537,6602.649535
538,6900.881815
539,6783.159602
540,6541.370567
541,6950.384988
542,6622.480826
543,6733.593513
544,6739.500417
545,6696.015639
546,6806.090252
547,6823.853428
548,6943.368314
549,6645.642894
550,6839.530304
551,6627.372761
552,7028.214663
553,6666.184774
554,6695.460816
555,6870.765799
556,6572.007651
557,6848.279881
558,6918.071392
559,6622.617532
560,6884.196823
561,6745.72651
562,6651.064844
563,6742.808681
564,6888.090252
565,6668.4324
566,6864.782089
567,6815.240342
568,7183.907759
569,6690.944413
570,6808.873727
571,6851.837501
572,6553.410834
573,6839.437804
574,6975.617631
575,6691.68053
576,6903.317801
577,6963.421324
578,6922.640728
579,6962.59902
580,6758.212118
581,6765.928499
582,6801.238535
583,6798.500239
584,6806.739028
585,6650.401938
586,6719.053123
587,6940.834619
588,6684.798079
589,7005.194227
590,6902.028547
591,6669.677117
592,6719.772572
593,6935.049746
594,6722.530172
595,6747.680309
596,6733.061805
597,7094.483029
598,6807.390174
599,6758.036192
600,6714.452126
601,6910.756987
602,6746.077542
603,6581.956938
604,6971.716555
605,6607.625438
606,6761.941343
607,6747.432564
608,6612.686797
609,6557.17482
610,6814.58842
611,6724.46614
612,6530.44809
613,6843.771551
614,6811.117374
615,6684.85668
616,6713.548052
617,6733.572736
618,6863.582451
619,6692.563359
620,6708.789744
621,7073.00142
622,6963.238018
623,6753.625992
624,6430.428279
625,6563.196539
626,6498.385499
627,6898.652097
628,6859.542024
629,6556.402483
630,6670.65468
631,6748.17042
632,6830.277895
633,6746.427706
634,7043.378444
635,6841.86407
636,6719.977074
637,6682.620368
638,6883.9394
639,6627.740562
640,7071.776279
641,6960.034602
642,6536.747085
643,6965.592965
644,6677.707309
645,7017.422332
646,7018.188598
647,6776.27707
648,6880.788499
649,6973.638712
650,7172.193482
651,6860.02109
652,6895.262694
653,6624.455004
654,6698.589068
655,6897.534559
656,6507.491567
657,6700.122735
658,6908.938293
659,6881.176201
660,7070.814154
661,6784.536055
662,6473.948268
663,6712.565719
664,6978.794703
665,6934.690409
666,6552.191234
667,6921.508696
668,7044.1899
669,6787.932885
670,6799.006605
671,6679.225195
672,6741.10941
673,6566.146462
674,6778.232217
675,6707.239617
676,6764.396868
677,6965.329277
678,6807.774905
679,6667.574662
680,6673.778933
681,6613.731028
682,7169.034291
683,6638.537664
684,6749.715938
685,6807.153417
686,6876.655141
687,6742.380911
688,6600.258073
689,6605.633011
690,6801.172754
691,6753.421348
692,6882.34274
693,7215.839528
694,6931.757229
695,7040.021816
696,6732.534878
697,6956.977301
698,6837.290075
699,6816.369232
700,6761.947304
701,6980.108091
702,6550.528678
703,6433.71387
704,6880.912096
705,6730.3702
706,6748.030264
707,6957.595285
708,6550.383222
709,6672.388581
710,6710.374879
711,6599.245625
712,6963.509382
713,6863.525292
714,6935.735137
715,6614.446281
716,6725.520475
717,6734.993698
718,6581.717956
719,6998.679336
720,6701.54996
721,6859.249305
722,6821.409559
723,6671.936815
724,6725.976134
725,6803.216244
726,6861.491525
727,6729.480867
728,6664.990761
729,6830.08271
730,6905.782554
731,6607.204152
732,6994.322289
733,6810.608997
734,6481.312232
735,6816.559791
736,6825.171812
737,6647.339871
738,6864.07649
739,6853.012481
740,6708.295024
741,6860.491129
742,6987.89647
743,6747.220989
744,6687.819231
745,6819.191337
746,6641.870893
747,6798.668867
748,6827.240957
749,6759.232573
750,6785.497797
751,6796.667297
752,6773.687698
753,6757.9293
754,6683.23016
755,6726.924371
756,6962.782296
757,6920.411775
758,6691.343865
759,6748.674343
760,7087.013162
761,6743.965964
762,6674.710279
763,6793.25881
764,6584.446638
765,6968.819517
766,6981.860962
767,6938.955078
768,6938.017232
769,6863.818278
770,6740.475948
771,6728.416381
772,6665.326411
773,6673.336064
774,6752.045017
775,6955.593649
776,6850.46516
777,7073.549276
778,6730.289685
779,7018.443415
780,6742.171387
781,6730.523028
782,6772.001668
783,6901.552739
784,6666.635248
785,6866.737753
786,6842.183004
787,6774.085668
788,6712.089387
789,6714.243609
790,6696.392221
791,6726.535919
792,6893.048923
793,6881.870682
794,6755.789716
795,6762.828311
796,6701.96418
797,6828.477849
798,6873.774073
799,6832.511241
800,6754.351929
801,6535.418666
802,6736.039805
803,6738.775514
804,6703.589162
805,6810.794632
806,6581.405207
807,6902.975732
808,6895.817922
809,6987.754193
810,6605.122326
811,7089.477009
812,7104.07966
813,6932.335491
814,6888.628253
815,6662.985068
816,6787.699987
817,6689.497495
818,6788.090671
819,6783.13361
820,7077.950758
821,6709.858904
822,6566.859875
823,6688.745954
824,6803.375896
825,6794.148897
826,6726.959295
827,6848.853074
828,6826.910637
829,7012.905582
830,6837.891671
831,6678.552135
832,6540.312925
833,7091.088081
834,6592.28143
835,6829.67637
836,6553.134771
837,7018.953283
838,6983.317201
839,6734.513676
840,6799.650852
841,6769.341768
842,6829.617225
843,6894.522123
844,6779.819982
845,6797.078075
846,6759.975401
847,6866.552281
848,6666.581953
849,6886.073339
850,6837.801359
851,6779.860985
852,6628.387838
853,6778.092534
854,6847.75758
855,6916.132412
856,6653.246008
857,6875.011947
858,7057.688578
859,6566.215252
860,6814.743289
861,6826.611801
862,7175.367355
863,6478.37183
864,6781.517496
865,6981.966813
866,6730.375518
867,6699.058714
868,6706.210748
869,6788.733898
870,6840.051751
871,7056.780727
872,6863.407021
873,6890.64968
874,6923.833637
875,6754.892817
876,6750.576102
877,6806.584212
878,6884.636974
879,7000.634201
880,6722.887472
881,6909.092107
882,6950.601845
883,7035.123456
884,6782.347712
885,7003.607408
886,6708.128598
887,6765.89543
888,6588.661805
889,6993.801957
890,6709.636371
891,6650.71938
892,6701.854587
893,6874.306339
894,6566.418712
895,6508.981686
896,6864.13483
897,7182.524723
898,6860.329865
899,6680.388958
900,6777.437507
901,6625.73143
902,7142.594693
903,6814.305816
904,6976.829727
905,6809.598034
906,6813.162965
907,7023.356614
908,6839.885667
909,6773.321538
910,6740.194631
911,6995.103268
912,6648.363476
913,6874.472266
914,6863.578362
915,6724.971583
916,6902.149949
917,6718.636668
918,6733.474328
919,6631.819382
920,6782.794969
921,7044.486516
922,7095.800774
923,6938.730162
924,6831.075203
925,6599.74
926,6658.342026
927,7009.175146
928,6876.726157
929,6656.437241
930,6944.409712
931,6854.074411
932,6805.532313
933,7138.343196
934,6741.317472
935,6888.09416
936,6753.465269
937,6701.826939
938,6955.83969
939,7010.936974
940,6642.448795
941,6849.115884
942,6886.680823
943,7060.755554
944,6827.422702
945,6804.260532
946,6520.646476
947,6566.326775
948,6543.095988
949,6839.06528
950,6706.271799
951,6910.017719
952,7059.819266
953,6490.60508
954,6687.996039
955,6857.238093
956,6767.984612
957,6647.620614
958,6668.920803
959,6693.054165
960,6646.97872
961,6749.131706
962,6890.536232
963,6943.425571
964,6783.320255
965,6774.695016
966,6803.623865
967,6957.103258
968,6873.33329
969,6817.192026
970,6802.035031
971,6832.679499
972,6621.140468
973,6740.251759
974,6631.934288
975,6734.839559
976,7183.52885
977,6625.694547
978,6716.143037
979,7098.452233
980,6736.214468
981,6828.892987
982,6827.729344
983,6917.970156
984,6803.963382
985,6878.709995
986,6725.072544
987,6999.428775
988,6725.135276
989,6533.272709
990,7144.736341
991,6857.367829
992,7037.954046
993,6951.330559
994,6733.966492
995,6893.138094
996,6833.235858
997,6897.068461
998,6706.901301
999,6930.513674
